consumer_product_orientation_desc;将工业生产最主要份额分配到消费品生产。;La plus grande partie de la production industrielle est centrie sur la production de biens de consommation.;Richten Sie den Gro_teil der Industrieproduktion auf die Herstellung von Konsumg|tern aus.;;Destina una mayor parcela de la produccisn industrial a la fabricacisn de bienes de consumo.;;;;;;;;;x
mixed_industry;混合工业;Industrie mixte;Mischindustrie;;Industria mixta;;;;;;;;;x
mixed_industry_desc;努力建立一个轻重型协调发展的工业模式。;Nous dirigeons nos efforts vers la mise en place d'une industrie mixte.;Sorgen Sie f|r die Etablierung einer Mischindustrie.;;Destina esfuerzos al establecimiento de una industria mixta.;;;;;;;;;x
heavy_industry_emphasis;强调重工业;Accent sur l'industrie lourde;Schwerpunkt auf Schwerindustrie;;Infasis en la industria pesada;;;;;;;;;x
heavy_industry_emphasis_desc;通过对重工业发展的倾斜来改善工业效率。;Augmente l'efficaciti industrielle en mettant l'accent sur le diveloppement de l'industrie lourde.;Verbessern Sie die Industrieeffizienz durch beschleunigte Entwicklung der Schwerindustrie.;;Mejora la eficacia de la industria al destinar mas esfuerzos al desarrollo de una industria pesada.;;;;;;;;;x
free_press;新闻自由;Presse libre;Pressefreiheit;;Prensa libre;;;;;;;;;x
free_press_desc;给予媒体自主出版的自由，\n不加以任何政府干涉和控制。;Donne ` la presse la liberti de publier ce qu'elle veut, sans aucune intervention ou restriction de l'Itat.;Gestatten Sie der Presse, ohne Einmischung der Regierung und ohne Einschrdnkungen nach eigenem Ermessen zu arbeiten.;;Permite la libertad de prensa en cualquier terreno que considere adecuado, sin restriccisn o interferencia gubernamental alguna.;;;;;;;;;x
censored_press;新闻审查;Presse censurie;Pressezensur;;Prensa censurada;;;;;;;;;x,
censored_press_desc;通过禁止任何未经当局审核内容发表\n对新闻出版进行限制。;Impose des restrictions ` la presse en interdisant la publication de tout matiriel qui n'a pas tout d'abord iti contrtli par l'Itat.;Machen Sie der Presse Auflagen: Material, das nicht zuvor von der Regierung gepr|ft wurde, darf nicht vervffentlicht werden.;;Impone restricciones a la prensa, prohibiendo la publicacisn de cualquier material sin la exhaustiva revisisn previa del Estado.;;;;;;;;;x,
state_press;官方媒体;Presse d'Itat;Staatliche Presse;;Prensa estatal;;;;;;;;;x,
state_press_desc;所有媒体都有国家所用并控制。\n他们自然而然的会忠实对党的路线鹦鹉学舌。\n尽管讽刺的是，\n更多的人会怀疑他们并非总是100%的正确。;Tous les midias appartiennent ` et sont contrtlis par le gouvernement. Ils rabbchent donc sagement la ligne du parti, mjme si les citoyens les plus cyniques se doutent bien que les midias ne sont pas fiables ` 100%.;Die Medien sind verstaatlicht und werden von der Regierung kontrolliert. Sie folgen pflichtschuldigst den Parteivorgaben, doch zynischere B|rger werden vermuten, dass sie nicht immer 100%ig genau berichten.;;Todos los medios de comunicacisn son propiedad del Gobierno. Secundaran fielmente las polmticas del Gobierno, si bien la poblacisn mas cmnica sospechara que no siempre son 100% imparciales.;;;;;;;;;x
propaganda_press;蛊惑宣传;Presse de propagande;Propaganda-Presse;;Prensa de propaganda;;;;;;;;;x,
propaganda_press_desc;蛊惑宣传我们的主张并鼓舞人民的自豪感.;Encourage la diffusion de la propagande servant ` promouvoir nos idies et ` gonfler le moral du peuple.;Unterst|tzen Sie zur Fvrderung unserer Ideen und zur Steigerung der Volksmoral die Verbreitung von Propaganda.;;Incentiva la propagacisn propagandmstica para promover nuestras ideas y disparar la moral del pueblo.;;;;;;;;;x,
minimal_training;最低训练;Entrannement minimum;Minimale Ausbildung;;Instruccisn mmnima;;;;;;;;;x,
minimal_training_desc;通过限制军事训练的必要时间来维持\n征兵费用和组织消耗在最低程度。;Maintient les co{ts et l'organisation de la conscription au plus bas en limitant la durie de l'entrannement militaire obligatoire.;Halten Sie die Wehrpflichtkosten und Organisationsbem|hungen durch die Einschrdnkung der militdrischen Ausbildung auf dem Minimalwert.;;Mantiene los costes de reclutamiento y los esfuerzos de organizacisn al mmnimo al limitar la instruccisn militar obligatoria.;;;;;;;;;x,
basic_training;基本训练;Entrannement de base;Grundausbildung;;Instruccisn elemental;;;;;;;;;x,
basic_training_desc;对军事人员的训练提高要求以改善军队状况。;Amiliore l'itat de l'armie en se concentrant plus fortement sur l'entrannement du personnel militaire.;Verbessern Sie den Zustand der Armee durch verbesserte Ausbildung des militdrischen Personals.;;Mejora la condicisn del ejircito al centrarse en el entrenamiento de personal militar.;;;;;;;;;x,
advanced_training;高级训练;Entrannement avanci;Erweiterte Ausbildung;;Entrenamiento avanzado;;;;;;;;;x,
advanced_training_desc;通过对部队进行高级训练更进一步改善军队状况。;Amiliore encore plus l'itat de l'armie en promouvant l'entrannement avanci des troupes.;Verbessern Sie den Zustand der Armee noch mehr, indem Sie erweiterte Truppenausbildung fvrdern.;;Mejora la condicisn del ejircito mas si cabe al promocionar el entrenamiento avanzado para las tropas.;;;;;;;;;x,
specialist_training;专业训练;Entrannement de spicialistes;Spezialausbildung;;Preparacisn por especialidades;;;;;;;;;x,
specialist_training_desc;投入更多的时间和精力到军事训练以建立一支专业化的部队。;Consacre plus de temps et d'efforts ` l'armie pour assurer la mise en place d'unitis de spicialistes.;Stecken Sie zur Ausbildung von Spezialtruppen noch mehr Zeit und M|hen in das Militdr.;;Dedica mas tiempo y esfuerzos al ejircito para respaldar la creacisn de fuerzas especializadas.;;;;;;;;;x,
##################################################;;;;;;;;;;;;;;x,
# Occupation Policies;;;;;;;;;;;;;;x,,,,
##################################################;;;;;;;;;;;;;;x,,,,
OCCUPIED_COUNTRIES;占领国家;Pays occupis;Besetzte Ldnder;;Pamses ocupados;;;;;;;;;x,,,,
collaboration_government;协作政府;Gouvernement de collaboration;Kollaborationsregierung;;Gobierno colaboracionista;;;;;;;;;x,,,,
collaboration_government_desc;我们并不直接管理这些征服的土地，而是支持当地同情者以\n我们的名义统治。通过建立我们和当地人民之间的缓冲，我\n们将减少人民组织抵抗运动的可能，并且协作政府将鼓励思\n想上接近的国民加入我们的行列。然而他们也对自己合法性\n的确实非常敏感，不会轻易损害他们支持者的利益，因此我\n们在经济上对该地区的剥削会更加困难。;Au lieu de gouverner directement ces territoires conquis, on peut soutenir les sympathisants locaux pour qu'ils gouvernent ` notre place. En criant un tampon entre le peuple et nous, les gens sont moins tentis de former des mouvements de risistance et le ;Anstatt diese eroberten Gebiete direkt zu regieren, kvnnen wir lokale Sympathisanten in unserem Namen mit dieser Aufgabe betrauen. Durch Schaffung eines Puffers zwischen uns und der Bevvlkerung verringern wir das Risiko, dass sich Widerstandsbewegungen gr|nden. Dar|ber hinaus wird die Kollaborationsregierung gleichgesinnten B|rgern nachlegen, unserer Sache beizutreten. Andererseits ist sie sich aber auch der fehlenden Legitimitdt ihrer Herrschaft bewusst und wird daher nichts unternehmen, was ihren R|ckhalt in der Bevvlkerung gefdhrden kvnnte. Dies macht es uns schwerer, das Gebiet wirtschaftlich auszubeuten.;;En vez de gobernar directamente los territorios conquistados, podemos apoyar a simpatizantes locales para que lo hagan en nuestro nombre. Si creamos un amortiguador entre nosotros y la poblacisn, reduciremos su tentacisn de resistirse y el Gobierno colaboracionista animara a los ciudadanos de su srbita a unirse a nuestra causa. Aun asm, tambiin son muy sensibles a su falta de legitimidad y no haran nada que ponga el peligro sus apoyos, dificultando nuestra explotacisn econsmica de la zona.;;;;;;;;;x
military_government;军管政府;Gouvernement militaire;Militdrregierung;;Gobierno militar;;;;;;;;;x,,,,
military_government_desc;通过转交政府给我们的军事当局，该地区将通过一系列严厉\n的法律和管理。相比协作政府这将是更有效进行经济剥削的\n方式，但是略宽松的法率也许反而能创造更多的资源。由于\n政府对当地情况非常不敏感，民众不会感到快乐，而与此同\n时严厉的法律体系意味着他们会更加不快。;En plagant le gouvernement entre les mains de nos autoritis militaires, elles gouverneront en prenant les lois au pied de la lettre. C'est une manihre plus efficace d'exploiter une rigion iconomiquement que le gouvernement de collaboration mais une interp;Die \bergabe der Regierungsgewalt an unsere Militdrb|rokratie wird in einer sehr strengen Aus|bung der Gesetze resultieren. Auf diese Weise kann ein Gebiet wirtschaftlich effizienter ausgebeutet werden, als es unter einer Kollaborationsregierung mvglich wdre, doch durch eine weniger strenge Gesetzesauslegung kvnnten sogar noch mehr Ressourcen gesammelt werden. Da es der Militdrregierung an Feingef|hl f|r die vrtliche Situation fehlt, wird die lokale Bevvlkerung nicht zufrieden sein, doch die strenge Gesetzeslage hdlt den Deckel auf dem kochenden Topf des Volkszorns.;;Si entregamos el gobierno a las autoridades militares, estas gobernaran con una interpretacisn muy literal de las reglas. Esto es un modo mas eficaz de explotar una zona econsmicamente que con el Gobierno colaboracionista, pero una interpretacisn menos literal permitirma la adquisicisn de incluso mas recursos. Dado que el Gobierno tiene una escasa sensibilidad hacia las condiciones locales, el pueblo no estara contento, pero, asimismo, el importante marco legal implica que podrma estar mas descontento si cabe. ;;;;;;;;;x
full_occupation;完全占领;Occupation totale;Vollstdndige Besetzung;;Ocupacisn completa;;;;;;;;;x,,,,
full_occupation_desc;利用民政管理者并集中精力从占领土地上榨取经济利益，我\n们可以提高从这些地区采集资源的数量。然而，这些民众没\n有任何原因期待被强迫为我们战争机器工作，因此当地抵抗\n组织将发现更容易获得支持。;En utilisant des administrateurs civils qui concentrent leurs efforts sur l'obtention d'avantages iconomiques dans nos territoires occupis, nous pouvons augmenter la quantiti de ressources en provenance de cette rigion. Mais bizarrement, les citoyens ne s;Mit Hilfe von Zivilverwaltern, die sich darauf konzentrieren, aus den von uns besetzten Gebieten wirtschaftlich Kapital zu schlagen, kvnnen wir die Anzahl der aus diesen Gebieten gewonnenen Ressourcen noch steigern. Aus irgendeinem Grund kann sich die lokale Bevvlkerung jedoch etwas Besseres vorstellen, als zur Arbeit in unserer Kriegsmaschinerie gezwungen zu werden - was auch erkldrt, warum sich die lokalen Widerstandsbewegungen enormen Zulaufs erfreuen.;;Si los administradores civiles se centran en obtener ventajas econsmicas de nuestros territorios ocupados, podemos aumentar los recursos obtenidos de dichas zonas. No obstante, verse obligados a trabajar para el beneficio de nuestra maquinaria bilica no es lo mas deseable para el pueblo, y es una forma de que los movimientos de resistencia locales ganen apoyos. ;;;;;;;;;x,
total_exploitation;完全剥削;Exploitation totale;Totale Ausbeutung;;Explotacisn total;;;;;;;;;x,,,,
total_exploitation_desc;摘下伪善的面具，给所有人戴上枷锁，除了那些知道如何剥\n削这个国家的人，别管他们是不是贪婪的政客。这将最大化\n我们得到的利益，当然作为适宜的赏赐其中部分会落入执行\n者的腰包。现在自然而然这些人民会感到不快，不过嘿——\n我们只需要保持强大的占领军。;On ne prend plus de gants, ga nous est igal que vous soyez un opportuniste corrompu jusqu'` la moelle, tant que vous savez comment exploiter un pays. C'est le genre de personne qu'on va lbcher sur la population. Cela va maximiser nos binifices mais on dev;So, jetzt ist Schluss mit lustig!  Sie sind vvllig korrupt und l|gen, dass sich die Balken biegen? Ist uns alles egal, wenn Sie nur wissen, wie man ein Land ausbeutet!  Diese Art von Leuten werden wir nun auf die Bevvlkerung loslassen. Dadurch werden wir unsere Gewinne maximieren, auch wenn unsere sauberen  Verwalter  einen Teil f|r sich selbst abzweigen. Nat|rlich wird sich die Bevvlkerung gegen sie auflehnen, aber was soll's? Schusstraining unter Realbedingungen f|r unsere Besatzungstruppen ist nie verkehrt ...;;"Guantes fuera. No nos importa si eres un aventurero corrupto, siempre que sepas como explotar el pams. Este es el tipo de personas que esquilman a la poblacisn. Asm, maximizaremos nuestros beneficios, perdiendo parte de ellos para asegurar que nuestros ""administradores"" reciban su recompensa. Pero la gente acabara muy descontenta, y nuestras tropas de ocupacisn tendran que estar alerta. ";;;;;;;;;x
no_occupation;不占领;Pas d'occupation;Keine Besetzung;;No ocupado;;;;;;;;;x,,,,
no_occupation_desc;从未发生。;Cela n'est jamais affichi.;Dies wird nie angezeigt.;;Esto no aparece nunca.;;;;;;;;;x,,,,
##################################################;;;;;;;;;;;;;;x,,,,
# Rebels;;;;;;;;;;;;;;x,,,,
##################################################;;;;;;;;;;;;;;x,,,,
nationalist_rebels_title;民族主义者;Nationaliste;Nationalist;;Nacionalistas;;;;;;;;;x,
nationalist_rebels_name;$INDEP$ 民族主义者;$INDEP$ Nationalistes;$INDEP$ Nationalisten;;Nacionalistas de $INDEP$;;;;;;;;;x,
nationalist_rebels_desc;民族主义者追求本民族的自由。\n他们有良好的领导和武装，\n而且他们会集中注意实现他们民族的独立。;Les rebels nationalistes veulent la liberti pour leur peuple. Ils sont bien menis et bien iquipis et ils vont se concentrer sur l'obtention de l'indipendance pour leur nation.;Nationalistische Rebellen kdmpfen f|r die Freiheit ihres Volkes.  Gut diszipliniert und ausger|stet konzentrieren sich auf die Erlangung der Unabhdngigkeit f|r ihr Land.;;Los rebeldes nacionalistas buscan la libertad de su pueblo. Estan bien dirigidos y equipados, y se afanaran en lograr la independencia de su nacisn.;;;;;;;;;x
nationalist_rebels_army;$COUNTRY$ 民族主义者;$COUNTRY$ Nationalistes;$COUNTRY$ Nationalisten;;Nacionalistas de $COUNTRY$;;;;;;;;;x,
patriot_rebels_title;爱国者;Patriote;Patriot;;Patriotas;;;;;;;;;x,
patriot_rebels_name;$INDEP$ 爱国者;$INDEP$ Patriotes;$INDEP$ Patrioten;;Patriotas de $INDEP$;;;;;;;;;x,
patriot_rebels_desc;爱国反叛者梦想他们文化上的同类\n重新团结在一面自由的旗帜下。\n注意，他们夺取的省份可能会叛变。;Les rebels patriotes rjvent d'jtre unifiis ` leur tribu culturelle sous une bannihre libre. Prenez garde, les provinces sous leur contrtle peuvent diserter.;Patriotische Rebellen trdumen davon, mit ihren Gleichgesinnten einen eigenen Staat zu gr|nden. Seien Sie auf der Hut, denn von diesen Rebellen |bernommene Provinzen kvnnten sich abspalten.;;Los rebeldes patriotas sueqan con la unificacisn de su ambito cultural bajo una bandera soberana. Cuidado, pues las provincias que caigan en sus manos pueden desertar.;;;;;;;;;x
patriot_rebels_army;$COUNTRY$ 爱国者;$COUNTRY$ Patriotes;$COUNTRY$ Patrioten;;Patriotas de $COUNTRY$;;;;;;;;;x,
partisans_title;游击队;Partisans;Partisanen;;Partisanos;;;;;;;;;x,
partisans_name;游击队;Partisans;Partisanen;;Partisanos;;;;;;;;;x,
partisans_desc;游击队同敌对占领军作战，\n并且他们梦想将敌人从自己的国土上驱逐出去。;Les partisans se battent contre l'occupant ennemi tout en rjvant de chasser leur ennemi du pays.;Partisanen kdmpfen gegen feindliche Besatzungstruppen und trdumen davon, den Feind aus ihrem Land zu vertreiben.;;Los partisanos luchan contra el enemigo ocupante y albergan el sueqo de expulsarlo de su pams.;;;;;;;;;x
partisans_army;$COUNTRY$ 游击队;$COUNTRY$ Partisans;$COUNTRY$ Partisanen;;Partisanos de $COUNTRY$;;;;;;;;;x,
disgruntled_rabble_title;不满的暴徒;Populace en colhre;Verdrgerter Pvbel;;Chusma descontenta;;;;;;;;;x,
disgruntled_rabble_name;不满的暴徒;Populace en colhre;Verdrgerter Pvbel;;Chusma descontenta;;;;;;;;;x,
disgruntled_rabble_desc;这是不满的国民汇集的乌合之众，\n仅仅是为了烧杀抢掠而来。;Ce sont des citoyens micontents qui ont formi une foule dont le but est principalement le pillage.;Dies sind unzufriedene B|rger, die sich zu einem gro_en pl|ndernden Mob zusammengeschlossen haben.;;Se trata de ciudadanos insatisfechos que han formado una gran chusma cuyo znico objetivo es el saqueo y el pillaje.;;;;;;;;;x,
disgruntled_rabble_army;$COUNTRY$ 暴动者;$COUNTRY$ Rivoltis;$COUNTRY$ Revoluzzer;;Rebeldes de $COUNTRY$;;;;;;;;;x,
